id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26712736,Comfortable quite Room  - just 5min to Oktoberfest,9951206,An,,Sendling-Westpark,48.12315,11.53499,Private room,134,1,71,2019-10-06,2.14,1,89
26728572,Kleines gemütliches Zimmer in Haidhausen,198422875,Bärbel,,Au-Haidhausen,48.13231,11.60135,Private room,50,1,6,2019-12-04,0.18,1,362
26742166,"Schönes Zimmer mit eigenem Bad, zentral gelegen",201080224,Christine,,Maxvorstadt,48.14759,11.55054,Private room,72,1,28,2020-07-26,0.92,1,90
26744664,Room near from Oktoberfest Munich.,197749756,Dany,,Sendling-Westpark,48.1154,11.53162,Private room,55,14,3,2019-06-16,0.10,2,87
26770806,Luxury and stylish apartment close to city center,129897859,Sophie,,Bogenhausen,48.15316,11.60515,Entire home/apt,177,2,22,2020-12-06,0.69,1,363
26793328,Bright Apartment w/ a balcony in the heart of MUC,201484557,Christoph,,Au-Haidhausen,48.12598,11.59837,Entire home/apt,110,2,0,,,1,0
26798941,8 min. to downtown and 5 min. to Octoberfest,19919878,Ceco,,Laim,48.14003,11.51948,Private room,175,1,0,,,2,179
26800711,Stilvolle 4-Zimmer Gartenwohnung in Bogenhausen,182996022,Kathi,,Bogenhausen,48.16051,11.646,Private room,80,2,2,2019-03-16,0.07,1,0
26802303,Deine Wohlfühloase - ankommen und entspannen,94179447,Aaron,,Ramersdorf-Perlach,48.11716,11.60085,Private room,65,1,26,2020-02-20,1.14,1,90
26802965,3 min. to the subway and quickly in the city,180470759,Friedrich,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0886,11.4839,Entire home/apt,85,2,65,2021-02-19,2.05,1,335
26806014,PM-Rooms : Double room in cozy hostel,1013466,PM-Rooms,,Laim,48.14055,11.51857,Private room,60,2,23,2020-01-03,0.74,8,346
26814488,München Mehrparteienhaus,196458339,Arkom,,Pasing-Obermenzing,48.1544,11.47775,Private room,75,2,2,2019-04-06,0.06,6,88
26814832,München Mehrparteienhaus,196458339,Arkom,,Pasing-Obermenzing,48.15251,11.47774,Private room,75,1,0,,,6,179
26825502,München Mehrparteienhaus,196458339,Arkom,,Pasing-Obermenzing,48.15313,11.47645,Private room,75,3,3,2018-07-28,0.09,6,179
26827968,Middle of Munich,71337957,Zlatko,,Ludwigsvorstadt-Isarvorstadt,48.13005,11.56169,Entire home/apt,140,3,0,,,1,89
26834368,München- Schwabing Wohnung,76386256,Kenneth,,Schwabing-Freimann,48.16672,11.5859,Entire home/apt,29,10,10,2020-08-07,0.33,1,22
26854836,Living in the middle of Munich near Theresienwiese,201978957,Lucas,,Ludwigsvorstadt-Isarvorstadt,48.12669,11.55771,Entire home/apt,110,2,18,2018-10-08,0.55,1,0
26857623,"1-room-apartment
**2 minutes from oktoberfest**",189461943,Justyna,,Ludwigsvorstadt-Isarvorstadt,48.13775,11.55054,Entire home/apt,250,3,0,,,1,83
26896625,Private Room at the Theresienwiese - City Center,50342266,Monique,,Schwanthalerhöhe,48.13625,11.53832,Private room,40,2,10,2020-08-09,0.36,1,0
26905875,2 rooms - 5 min to Octoberfest,19919878,Ceco,,Laim,48.14014,11.51861,Private room,360,1,2,2018-09-30,0.07,2,179
26907759,"Well located, cozy appartement",4472329,Lene,,Ludwigsvorstadt-Isarvorstadt,48.13004,11.57625,Private room,400,1,0,,,1,180
26938512,Luxe Apartment w/ Rooftop Terrace in Gärtnerplatz,51583647,Emma,,Ludwigsvorstadt-Isarvorstadt,48.12977,11.57797,Entire home/apt,179,4,6,2019-12-18,0.25,1,87
26939100,Wohnung mit Terrasse in München Haidhausen,202695039,Matthias,,Au-Haidhausen,48.13067,11.59534,Entire home/apt,145,3,9,2019-10-09,0.29,1,0
26954324,Nice Appartement with garden near Oktoberfest,142259743,David,,Sendling,48.11523,11.54861,Private room,38,1,10,2021-02-09,0.33,1,89
26963664,Möbliertes Appartment in München-Giesing,136508655,Kemal,,Obergiesing,48.11686,11.58919,Private room,200,1,0,,,1,363
27010515,Gemütliches 1-Zimmer-Appartment - München-West,20594618,,,Neuhausen-Nymphenburg,48.16544,11.50924,Entire home/apt,75,1,3,2019-03-28,0.09,4,31
27016984,Lovingly designed studio near old town & Isar,203270126,Elena,,Ludwigsvorstadt-Isarvorstadt,48.13216,11.5763,Entire home/apt,98,2,5,2019-01-05,0.16,1,0
27036522,München - Schwabing West Wohnung mit Balkon,84696808,Marinko,,Schwabing-West,48.1643,11.56425,Entire home/apt,100,7,17,2020-08-14,0.56,1,89
27042850,Mein Zuhause mit Aussicht,193706363,Sadja,,Ramersdorf-Perlach,48.09738,11.63956,Entire home/apt,125,1,22,2019-09-30,0.70,2,51
27047584,Cozy apartment in a nice neighborhood,203508513,Christina,,Au-Haidhausen,48.12262,11.59015,Entire home/apt,69,1,1,2019-09-04,0.05,1,0
27049338,Oktoberfest (Munich) Teepee All-Inclusive Camping,176165882,Stoke,,Allach-Untermenzing,48.17397,11.44568,Shared room,70,2,1,2019-09-29,0.05,10,19
27088693,+ :-)  BE HOME in MUNICH + :-)  BE HOME in MUNICH,123179351,Arzu,,Milbertshofen-Am Hart,48.18187,11.57146,Entire home/apt,65,1,75,2020-02-29,2.32,2,0
27098703,Gemütliches Zuhause im Herzen Münchens,19394073,Carolin,,Schwanthalerhöhe,48.13858,11.54481,Private room,65,2,19,2019-08-05,0.59,1,89
27099588,Wunderschönes Privatzimmer,100056204,Sisc,,Neuhausen-Nymphenburg,48.1472,11.53819,Private room,49,1,20,2020-09-23,0.62,1,89
27127836,Modern & Spacious Appartement,18916676,Maximilian,,Laim,48.13847,11.51672,Entire home/apt,70,5,6,2019-09-29,0.18,1,141
27131530,TOP Spacious room next to Rotkreuzplatz,91436265,Verena,,Neuhausen-Nymphenburg,48.15377,11.52664,Private room,69,1,7,2019-10-09,0.22,1,180
27132081,Upscale Studio with astonishing panorama view,204253417,Dominik,,Milbertshofen-Am Hart,48.17927,11.57444,Entire home/apt,59,2,16,2019-09-30,0.50,1,0
27147565,"Clean, bright, renovated and loved apartment",203186966,Christina,,Sendling,48.11225,11.54808,Entire home/apt,60,3,5,2019-08-17,0.17,1,79
27183999,Retro style apartment in Giesing,204689942,Susanna,,Obergiesing,48.11311,11.58507,Entire home/apt,92,2,3,2018-08-30,0.09,1,0
27186119,From 15.2/1.3 Longterm Room in 3Room Flat 100 MBit,7901771,Thomas,,Schwabing-West,48.17156,11.56325,Private room,99,170,1,2019-09-30,0.05,14,274
27198390,Stylish apartment with balcony in Munich,204812098,David,,Ludwigsvorstadt-Isarvorstadt,48.12851,11.56653,Entire home/apt,117,2,3,2018-11-25,0.10,1,0
27214581,Central design private room - Oktoberfest,25157272,Felix,,Bogenhausen,48.14047,11.6093,Private room,133,1,5,2019-10-06,0.16,1,180
27226741,Wohnen im Schloss,140023023,Lilian,,Neuhausen-Nymphenburg,48.15488,11.51994,Entire home/apt,150,3,3,2020-07-13,0.10,1,39
27243880,Oktoberfest (Munich) All-Inclusive Glamping,176165882,Stoke,,Allach-Untermenzing,48.17389,11.44603,Private room,150,2,0,,,10,0
27245610,Nice flat close to the central station,68873198,Julia,,Maxvorstadt,48.15223,11.55669,Entire home/apt,80,2,20,2020-08-30,0.64,1,12
27249616,Private Room in centrally located appartment,21310146,Claudia,,Maxvorstadt,48.15065,11.56395,Private room,65,2,4,2019-10-08,0.13,1,177
27271290,Living in the heart of MUC w/ view of city center,205440038,Samer,,Maxvorstadt,48.14935,11.57417,Entire home/apt,98,2,0,,,1,0
27272718,"Sunny luxury apartment in central Munich, 1-5 ppl.",6041975,Ju,,Maxvorstadt,48.15342,11.56331,Entire home/apt,150,2,3,2019-10-09,0.10,1,0
27273452,München - Thalkirchen Wohnen in authentischem LOFT,203725152,Peter,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10344,11.54696,Entire home/apt,135,2,65,2021-03-20,2.26,1,149
27279407,Apartment on South Park Munich,27546596,Eugen,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09907,11.51143,Entire home/apt,49,100,2,2018-10-07,0.06,2,90
27288302,"Your ""place-to-be"" :-) | WIFI | TV | Coffee&Tea",14831097,Tara-Tamina,,Hadern,48.114,11.49139,Private room,55,2,31,2020-08-10,0.99,1,0
27300602,"Gemütliche und ruhige Wohnung
München Obersendling",205673506,Nicole,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10138,11.52277,Entire home/apt,72,2,16,2020-09-09,0.50,2,88
27320555,Ruhige kleine Wohnung im Uni Viertel,84821082,Hubert,,Maxvorstadt,48.15186,11.57317,Entire home/apt,40,14,7,2020-12-09,0.23,1,0
27323077,1BR  in a quiet neighbourhood,18252769,Leon,,Untergiesing-Harlaching,48.09096,11.56488,Entire home/apt,60,7,1,2018-09-07,0.03,1,364
27324888,J&J Home am Stiglmaierplatz,74661441,Jenya,,Maxvorstadt,48.14985,11.55242,Private room,40,2,44,2020-10-19,1.52,1,89
27331012,New basement apartment - ideal for students,149549634,Marion,,Sendling-Westpark,48.10746,11.51097,Private room,40,3,14,2021-02-08,0.45,3,130
27331643,Best located apartment in Munich,203241961,Lina,,Ludwigsvorstadt-Isarvorstadt,48.12955,11.56317,Private room,200,2,2,2018-10-08,0.07,1,362
27332458,Charming apartment with a beautiful view,177123035,Reinhard,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08108,11.5034,Entire home/apt,123,2,1,2018-08-26,0.03,1,0
27335626,München Oktoberfest Camping in 20min zur Wiesen,50391970,Marco,,Tudering-Riem,48.13526,11.70629,Private room,130,1,2,2019-10-06,0.07,1,364
27348883,"Spacy, cosy flat in the heart of Munich",80420245,Richard,,Maxvorstadt,48.15531,11.56346,Entire home/apt,600,1,0,,,1,179
27361657,Classic old building cose to Rotkreutzplatz,3625166,Oliver,,Neuhausen-Nymphenburg,48.15143,11.52777,Private room,50,2,40,2019-10-01,1.23,1,0
27363065,Room ideal for Oktoberfest- visitors,77780394,Max,,Laim,48.13327,11.49155,Private room,170,1,11,2019-09-29,0.35,1,270
27382738,Designer Loft with Workspace & Sunny Balconies,21093076,Joern,,Schwabing-West,48.17013,11.58268,Private room,50,1,4,2019-11-30,0.18,5,0
27384751,Geräumige Wohnung im Herzen Münchens,15489687,Lena,,Ludwigsvorstadt-Isarvorstadt,48.1281,11.57752,Entire home/apt,69,7,15,2020-02-28,0.46,1,0
27409456,Zimmer in sonnigem Loft mit eigenem Bad Isarnähe,29896576,Kai & Toni,,Au-Haidhausen,48.12617,11.58103,Private room,82,1,55,2020-12-12,1.71,2,90
27414448,Im Herzen München - Zimmer 1,16555452,Mawin,,Sendling,48.11519,11.53651,Private room,134,2,2,2018-09-27,0.07,2,0
27414517,Comfortable room 3 min from Oktoberfest,206598882,Georg,,Ludwigsvorstadt-Isarvorstadt,48.13674,11.55576,Private room,164,1,3,2019-10-03,0.10,1,83
27421040,cozy room right in the centre; near Oktoberfest,177158252,Philip,,Ludwigsvorstadt-Isarvorstadt,48.12909,11.56333,Private room,99,1,15,2019-10-03,0.47,1,90
27429027,Dachgeschosswohnung in Top Lage Schwabing!!!,16853215,David,,Schwabing-West,48.15748,11.57397,Private room,84,3,0,,,1,29
27431382,High quality apartment with great view,206719973,Christian,,Bogenhausen,48.15276,11.61079,Entire home/apt,162,2,19,2019-08-15,0.61,1,0
27479873,Apartment with roof-deck in quiet neighborhood,207094393,Matthias,,Neuhausen-Nymphenburg,48.14615,11.53418,Entire home/apt,90,2,2,2018-08-26,0.06,1,0
27502554,Modernes Zimmer Stadt-u. Messenah,16167156,,,Ramersdorf-Perlach,48.10267,11.62124,Private room,22,1,51,2020-10-16,1.90,6,64
27507941,Lovely Room for Oktoberfest in the heart of Munich,103413288,Su,,Obergiesing,48.11797,11.57738,Private room,140,2,3,2019-04-13,0.10,1,87
27508490,München Wohnung beim Oktoberfest,202340706,Joss,,Sendling,48.12086,11.54778,Private room,70,1,17,2019-10-20,0.54,1,361
27513304,"Charmante Dachgeschoß-Wohnung,  city-nah am Fluss",4343314,Tom,,Untergiesing-Harlaching,48.11349,11.56494,Entire home/apt,55,2,52,2020-10-30,1.63,1,0
27537169,Spacious Room w/ Balcony at Viktualienmarkt,12296847,Monja,,Altstadt-Lehel,48.13406,11.57404,Private room,80,2,7,2019-04-11,0.22,1,90
27543211,Wohnung in München in der Nähe der Isar,93812975,Heike,,Sendling,48.11057,11.55172,Entire home/apt,60,6,0,,,1,81
27564247,Comfort is guaranteed!,207967708,Oliver,,Moosach,48.1819,11.51289,Entire home/apt,126,2,0,,,1,0
27565645,Luxuswohnung München Laim zur Zwischenmiete,16132249,Dominik,,Laim,48.13911,11.51495,Entire home/apt,70,30,0,,,1,58
27565732,Oktoberfest all in/ Wohn u Schlafzimmer/ Isarloft,207976963,Melanie,,Ludwigsvorstadt-Isarvorstadt,48.12243,11.56523,Private room,8000,2,1,2018-10-07,0.03,2,7
27572752,Zimmer nähe Zentrum,66997521,Florentina,,Sendling,48.11891,11.54776,Private room,110,1,4,2020-09-25,0.13,1,365
27589026,Oktoberfest (Munich) All-Inclusive Camping,176165882,Stoke,,Allach-Untermenzing,48.17375,11.44543,Shared room,60,2,0,,,10,90
27592911,"3 Bdr Apartment, 105 sqm, close to “Oktoberfest”",6704542,Angelika,,Neuhausen-Nymphenburg,48.16221,11.5378,Entire home/apt,186,5,7,2020-01-03,0.23,1,177
27603151,Beautiful flat in Schwabing,8550573,Selma,,Schwabing-Freimann,48.16534,11.57968,Entire home/apt,223,2,37,2020-10-03,1.15,1,336
27607164,1 Zimmer für maximal 2 Personen,139496287,Herbert,,Feldmoching-Hasenbergl,48.21556,11.53222,Private room,55,2,2,2019-10-09,0.11,1,365
27607563,"Apartment with balcony, close by Silberhornstrasse",88191842,Giovanni,,Obergiesing,48.11312,11.58054,Entire home/apt,52,9,4,2020-11-27,0.13,1,63
27611620,Zimmer in der Nähe vom Zentrum München,208355492,,,Laim,48.14272,11.50574,Private room,50,1,0,,,2,364
27616278,BE CLOSE TO THE CITY,208396799,Nivien,,Sendling-Westpark,48.11652,11.52119,Entire home/apt,93,2,3,2018-09-20,0.09,1,0
27647704,"Spacious, bright room with high ceiling",29262324,Lj,,Moosach,48.18307,11.53757,Private room,45,1,6,2019-10-03,0.20,3,90
27650998,~ Long-Term Room ~ Renovated Flat ~ Maxvorstadt ~,7901771,Thomas,,Maxvorstadt,48.15024,11.54774,Private room,99,175,0,,,14,305
27654541,Gemütliches Zimmer Obersendling,205673506,Nicole,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09959,11.52279,Private room,39,2,1,2020-08-16,0.14,2,89
27657265,Nice Room 2 min Walk to Oktoberfest,27195078,Philipp,,Ludwigsvorstadt-Isarvorstadt,48.13879,11.55032,Private room,600,1,1,2019-09-22,0.05,1,365
27657338,Appartment am Hauptbahnhof,208721150,Houria,,Neuhausen-Nymphenburg,48.14499,11.5406,Entire home/apt,350,1,0,,,1,90
27668047,München / Zimmer mit Bad,193706363,Sadja,,Ramersdorf-Perlach,48.09791,11.64105,Private room,160,1,24,2019-04-13,0.78,2,270
27669461,Schönes Zimmer in  Altbauwohnung Obergiesing,17744897,David,,Obergiesing,48.11763,11.59188,Private room,65,2,16,2019-09-23,0.51,1,362
27669906,Cozy Apartment in Munich,157418758,Marie,,Neuhausen-Nymphenburg,48.15678,11.53938,Entire home/apt,55,2,11,2021-01-05,0.35,1,86
27670807,"Gemütliche Altbauwohnung, ruhige Lage im Zentrum",116910516,Lena,,Au-Haidhausen,48.13071,11.59711,Entire home/apt,170,3,2,2018-10-01,0.07,1,89
27671300,"Großes Helles Zimmer, Nähe U-Bahn, Nähe Zentrum",31448732,Rainer,,Sendling-Westpark,48.1061,11.50815,Private room,34,4,71,2020-11-15,2.24,1,83
27671594,Deluxe Studio,87009942,Marion,,Allach-Untermenzing,48.18858,11.46612,Private room,89,2,3,2020-02-17,0.16,5,174
27686105,Cozy Appartement in Schwabing-West,32978095,,,Schwabing-West,48.16651,11.56435,Entire home/apt,58,2,4,2019-09-29,0.13,1,0
27689166,Cosy apartment nearby Theresienwiese,43959669,Hanna,,Ludwigsvorstadt-Isarvorstadt,48.12961,11.55536,Entire home/apt,200,1,0,,,1,88
27710570,Charming apt with balcony on the countryside,209203545,Zoe,,Bogenhausen,48.15442,11.63893,Entire home/apt,97,2,0,,,1,0
27715498,Laura’s apartment: Small but really cozy,209239511,Laura,,Moosach,48.18687,11.53585,Entire home/apt,78,2,1,2018-09-18,0.03,1,0
27716188,Heavenly roof-top apartment at Gärtnerplatz,102730867,Nadine,,Ludwigsvorstadt-Isarvorstadt,48.12589,11.57099,Entire home/apt,448,5,4,2019-04-14,0.13,1,87
27718275,Beautiful bright and airy 1 BR apartment,7105747,Simon,,Au-Haidhausen,48.12402,11.57736,Entire home/apt,88,6,7,2020-10-05,0.23,1,358
27728047,"MÜNCHEN ++ 60 QM, VOLL MÖBLIERT  ++ BESTE LAGE",7378307,Ron,,Maxvorstadt,48.14845,11.56452,Entire home/apt,79,14,21,2020-09-13,0.69,1,217
27736004,Wohnung in der Maxvorstadt,8543123,Anna,,Maxvorstadt,48.14993,11.55814,Private room,49,1,4,2019-04-10,0.13,1,88
27766995,Bright apartment with gallery and two balconies,209650733,Sabine,,Schwanthalerhöhe,48.13721,11.53059,Entire home/apt,270,2,0,,,1,0
27770457,Two cozy private rooms in charming neighborhood,9821959,Igor,,Bogenhausen,48.16794,11.65061,Private room,112,2,11,2019-10-10,0.36,1,88
27771496,Moderne 1Zimmer Wohnung im Herzen von München,94847287,,,Sendling,48.11433,11.54848,Entire home/apt,493,1,1,2018-08-15,0.03,2,365
27771851,"COZY ROOM  ""Neuhausen"" nearby the Central Station!",27097352,Sandra,,Neuhausen-Nymphenburg,48.14712,11.54162,Private room,37,3,25,2021-03-03,0.80,2,0
27772325,Gemütliche Wohnung mitten in München,21298364,Julia,,Maxvorstadt,48.15592,11.565,Entire home/apt,148,2,4,2020-01-02,0.13,2,0
27772593,Guest room in central&cosy flat,47814659,Viktoria,,Au-Haidhausen,48.13675,11.59907,Private room,37,1,23,2020-01-28,0.73,1,346
27772847,Zimmer im Herzen Münchens,209689054,Lenny & Nathalie,,Maxvorstadt,48.14903,11.5462,Private room,110,2,15,2019-11-14,0.49,1,89
27776077,Beautiful room with a balcony near Munich centre!,169897705,Sonali,,Ramersdorf-Perlach,48.10381,11.62405,Private room,75,2,6,2019-10-05,0.20,1,363
27776753,Gemütliche Wohnung- Herzen München (Maxvorstadt),114002648,Thomas,,Maxvorstadt,48.15258,11.57582,Entire home/apt,80,2,30,2021-03-07,0.97,1,59
27780265,Moderne Wohnung in zentraler Lage,5435162,Nicola,,Maxvorstadt,48.1476,11.55234,Entire home/apt,90,20,6,2019-10-14,0.20,1,358
27780349,1Zimmer Wohnung für die Wiesn / Oktoberfest,94847287,,,Sendling,48.11346,11.54983,Entire home/apt,400,1,0,,,2,90
27790667,2 Zimmer Terrassen-Altbau-Wohnung in Harlaching,209853832,Miriam,,Untergiesing-Harlaching,48.08854,11.55684,Entire home/apt,80,1,31,2020-06-21,0.98,1,1
27793349,Beautiful and Silent Apartment close to Subway,10429771,Stephan,,Milbertshofen-Am Hart,48.18153,11.57837,Entire home/apt,74,2,23,2020-07-21,0.74,1,150
27817902,Cosy apartment close to the center & Oktoberfest,21974288,Gregor,,Sendling-Westpark,48.11521,11.53445,Private room,98,3,3,2019-10-01,0.10,1,83
27820681,Schwanthaler 3-BedR / 4-Zi-Apart Munich Center,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.13808,11.55159,Entire home/apt,300,1,8,2019-10-11,0.27,8,30
27838912,Apartment München Oktoberfest,210236439,Nadine,,Obergiesing,48.11227,11.58667,Entire home/apt,350,1,0,,,1,365
27841086,München Wohnung,11104640,Sagich,,Maxvorstadt,48.14338,11.55892,Private room,60,18,0,,,1,89
27844962,München Mehrparteienhaus // 1 Zimmer für max. 2,50872518,Nina,,Schwabing-West,48.16758,11.5735,Private room,130,1,3,2019-09-27,0.10,1,90
27845480,ENTIRE HOME in the center! 5Min to Octoberfest!,8777737,Jan,,Ludwigsvorstadt-Isarvorstadt,48.13851,11.55926,Entire home/apt,220,10,2,2019-10-03,0.07,1,364
27851156,Beste Lage NUR 5 Min. zu Fuß zum Oktoberfest!,161436414,Julian&Kathrin,,Schwanthalerhöhe,48.13392,11.53448,Private room,150,2,12,2019-10-06,0.39,1,90
27859596,In the centre of munich - good traffic connections,20937808,Anna,,Au-Haidhausen,48.13204,11.60716,Entire home/apt,85,3,4,2020-08-01,0.18,1,355
27860160,Small cozy apartment next to Oktoberfest,86569643,Anna,,Untergiesing-Harlaching,48.10808,11.56719,Entire home/apt,175,1,5,2019-05-17,0.16,1,89
27861589,1 Zi in der Nähe Ostbahnhof/ Messe -City 20 Min,19523837,Alexander,,Berg am Laim,48.12806,11.62449,Private room,55,2,2,2019-08-02,0.10,1,89
27864004,Romantische Atelierwohnung im Herzen von Schwabing,8825835,Albrecht,,Schwabing-Freimann,48.16286,11.59722,Entire home/apt,159,4,10,2020-02-20,0.34,1,176
27890606,Gemütliches Zimmer in Isarnähe,36330869,Alisha,,Au-Haidhausen,48.12124,11.57198,Private room,75,1,12,2019-08-14,0.40,1,43
27891073,Zimmer in guter Lage. Perfekt fürs Oktoberfest,210692601,Hakan,,Berg am Laim,48.12003,11.6382,Private room,125,1,1,2019-09-13,0.05,1,364
27891712,High Quality Apartment in Maxvorstadt,210696543,Sophie,,Maxvorstadt,48.15411,11.56648,Entire home/apt,133,2,2,2018-09-09,0.06,1,0
27892716,++ COZY ROOM NEAR TO OKTOBERFEST ++,75331478,Tom,,Sendling-Westpark,48.1213,11.53041,Private room,80,2,1,2018-09-30,0.03,1,88
27893939,Experience authentic Isar & Glockenbach Flair,210711417,Regine,,Altstadt-Lehel,48.13601,11.58163,Private room,75,2,14,2019-12-30,0.47,1,28
27900358,"***Residence Grande Hotel Pestalozzi.,***",63525547,William,,Ludwigsvorstadt-Isarvorstadt,48.12671,11.56797,Entire home/apt,180,2,16,2020-01-19,0.53,1,0
27917816,Gemütliches Apartement Nähe Teresienwiese,29431999,Katharina,,Sendling,48.12672,11.53891,Entire home/apt,45,2,3,2019-01-13,0.10,1,25
27918606,Oktoberfest (Munich) Lakeside Double/Twin Glamping,176165882,Stoke,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09095,11.543,Private room,220,2,0,,,10,90
27942030,Cosy little room in the heart of munich,51344539,Nina,,Schwabing-Freimann,48.16669,11.58417,Private room,116,1,5,2019-09-30,0.16,1,363
27944875,Oktoberfest ready? Luxury 2 rooms in Munich center,78091500,Philipp,,Maxvorstadt,48.14213,11.56405,Entire home/apt,160,2,6,2019-05-31,0.23,1,81
27960263,Cosy room in Giesing at a quiet street,5420146,Tetyana,,Obergiesing,48.11813,11.59371,Private room,28,3,23,2020-03-13,0.76,1,0
27960330,"Central room with own shower/toilet, wifi, bicycle",182630524,Frank,,Sendling,48.11204,11.54409,Private room,34,5,53,2021-01-22,1.72,3,90
27972057,Über den Dächern Münchens,7919073,Franz,,Untergiesing-Harlaching,48.11412,11.56542,Private room,42,2,8,2019-06-07,0.26,1,110
27973134,Cozy apartment perfect for 1-2 people,211278269,Kerstin,,Neuhausen-Nymphenburg,48.15594,11.53969,Entire home/apt,35,2,6,2018-11-25,0.19,1,0
27976446,Sunny flat in Munich/ Laim,35847500,Sabine,,Laim,48.13557,11.52013,Entire home/apt,96,3,11,2020-02-08,0.38,1,173
27983221,Luxury 3-Room Apartment in City Center,20890402,Jan,,Altstadt-Lehel,48.13593,11.58677,Entire home/apt,128,3,135,2021-03-18,4.39,8,53
27983527,Big & central 3room-apt (80m²) 750m to Oktoberfest,21249348,Jennifer,,Sendling,48.1208,11.54801,Entire home/apt,299,2,8,2019-10-06,0.26,1,365
27994767,Nice City Apartment Oktoberfest/City Centre,30562779,Ilkka,,Ludwigsvorstadt-Isarvorstadt,48.12476,11.56678,Entire home/apt,285,2,0,,,1,88
27996254,Spacious room near city centre & trade fair,14088933,Michael,,Berg am Laim,48.12938,11.62999,Shared room,100,1,2,2019-04-12,0.08,1,88
27996736,Neubau Penthouse 210 m² mit Dachterrasse,2266917,Verena,,Sendling-Westpark,48.1179,11.52477,Entire home/apt,200,30,0,,,22,266
27997328,Nice cozy room Bauma -Oktoberfest,25387834,Franziska,,Milbertshofen-Am Hart,48.18156,11.5776,Private room,23,30,7,2020-02-06,0.23,5,273
28001396,Cozy room near the city center,6874196,Friederike & Jorma,,Au-Haidhausen,48.12755,11.59952,Private room,70,1,29,2019-12-11,0.96,1,90
28006791,Einzelzimmer in München's Innenstadt,36865400,,,Ludwigsvorstadt-Isarvorstadt,48.12666,11.5496,Private room,26,2,128,2021-02-28,4.07,1,28
28021840,Beautiful and cozy Apartment,19492972,Vic,,Neuhausen-Nymphenburg,48.16125,11.53931,Entire home/apt,65,3,4,2020-01-03,0.13,1,0
